id	title	company	company_slug	location	type	posted	role_category	seniority	culture_values	glassdoor_rating	apply_url	profile_url	jobs_filter_url	post_count	last_posted	status	og_image
3690	Senior Frontend Engineer, Reliability Experience	Airbnb	airbnb	Brazil - Remote	Full-time · Hybrid	2w ago	Engineering	Senior	Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity	4.1	https://careers.airbnb.com/positions/7378231?gh_jid=7378231&ref=jobsbyculture.com	https://jobsbyculture.com/companies/airbnb	https://jobsbyculture.com/jobs?company=airbnb			expired	https://jobsbyculture.com/api/og?type=company&slug=airbnb
3691	Staff Software Engineer, Claude Developer Platform (Backend)	Anthropic	anthropic	New York City, NY; San Francisco, CA	Full-time	2d ago	Engineering	Staff / Principal	Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy	4.4	https://job-boards.greenhouse.io/anthropic/jobs/4988878008?ref=jobsbyculture.com	https://jobsbyculture.com/companies/anthropic	https://jobsbyculture.com/jobs?company=anthropic			pending	https://jobsbyculture.com/api/og?type=company&slug=anthropic
3692	Senior Staff Software Engineer - Unity Catalog Runtime Enforcement	Databricks	databricks	London, United Kingdom	Full-time	1w ago	Engineering	Staff / Principal	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact	4.1	https://databricks.com/company/careers/open-positions/job?gh_jid=8422481002?ref=jobsbyculture.com	https://jobsbyculture.com/companies/databricks	https://jobsbyculture.com/jobs?company=databricks			pending	https://jobsbyculture.com/api/og?type=company&slug=databricks
3693	Recruiting Manager, SDC Operations	Stripe	stripe	Mexico City, MX	Full-time	1d ago	HR / People	Lead / Manager	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparency	4	https://stripe.com/jobs/search?gh_jid=7455537?ref=jobsbyculture.com	https://jobsbyculture.com/companies/stripe	https://jobsbyculture.com/jobs?company=stripe			pending	https://jobsbyculture.com/api/og?type=company&slug=stripe
3694	Portfolio Capacity Manager	CoreWeave	coreweave	Livingston, NJ / New York, NY / Sunnyvale, CA / Bellevue, WA	Full-time	3w+ ago	Other	Lead / Manager	Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats	3.6	https://coreweave.com/careers/job?4649394006&board=coreweave&gh_jid=4649394006&ref=jobsbyculture.com	https://jobsbyculture.com/companies/coreweave	https://jobsbyculture.com/jobs?company=coreweave			expired	https://jobsbyculture.com/api/og?type=company&slug=coreweave
3695	Senior Fullstack Engineer, App Foundation	Airbnb	airbnb	China	Full-time · Remote	3w+ ago	Engineering	Senior	Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity	4.1	https://careers.airbnb.com/positions/7551863?gh_jid=7551863&ref=jobsbyculture.com	https://jobsbyculture.com/companies/airbnb	https://jobsbyculture.com/jobs?company=airbnb			expired	https://jobsbyculture.com/api/og?type=company&slug=airbnb
3696	Staff Software Engineer, Claude Developer Platform (Full Stack)	Anthropic	anthropic	San Francisco, CA	Full-time	2d ago	Engineering	Staff / Principal	Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy	4.4	https://job-boards.greenhouse.io/anthropic/jobs/4561282008?ref=jobsbyculture.com	https://jobsbyculture.com/companies/anthropic	https://jobsbyculture.com/jobs?company=anthropic			pending	https://jobsbyculture.com/api/og?type=company&slug=anthropic
3697	Senior Staff Software Engineer - Unity Catalog Runtime Enforcement	Databricks	databricks	Aarhus, Denmark	Full-time	1w ago	Engineering	Staff / Principal	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact	4.1	https://databricks.com/company/careers/open-positions/job?gh_jid=8422484002?ref=jobsbyculture.com	https://jobsbyculture.com/companies/databricks	https://jobsbyculture.com/jobs?company=databricks			pending	https://jobsbyculture.com/api/og?type=company&slug=databricks
3698	Recruiting Program Manager, Centralized Operations	Stripe	stripe	SF, NYC, CHI, SEA	Full-time	1d ago	Product	Lead / Manager	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparency	4	https://stripe.com/jobs/search?gh_jid=7544632?ref=jobsbyculture.com	https://jobsbyculture.com/companies/stripe	https://jobsbyculture.com/jobs?company=stripe			pending	https://jobsbyculture.com/api/og?type=company&slug=stripe
3699	Principal Engineer, API Platform	CoreWeave	coreweave	New York, NY / Sunnyvale, CA / Bellevue, WA	Full-time	3w+ ago	Engineering	Staff / Principal	Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats	3.6	https://coreweave.com/careers/job?4612015006&board=coreweave&gh_jid=4612015006&ref=jobsbyculture.com	https://jobsbyculture.com/companies/coreweave	https://jobsbyculture.com/jobs?company=coreweave			expired	https://jobsbyculture.com/api/og?type=company&slug=coreweave
3700	Senior Fullstack Engineer, Trust 	Airbnb	airbnb	Remote, USA	Full-time · Remote	2w ago	Engineering	Senior	Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity	4.1	https://careers.airbnb.com/positions/7381159?gh_jid=7381159&ref=jobsbyculture.com	https://jobsbyculture.com/companies/airbnb	https://jobsbyculture.com/jobs?company=airbnb			expired	https://jobsbyculture.com/api/og?type=company&slug=airbnb
3701	Staff+ Software Engineer, Databases	Anthropic	anthropic	San Francisco, CA | New York City, NY	Full-time	2d ago	Engineering	Staff / Principal	Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy	4.4	https://job-boards.greenhouse.io/anthropic/jobs/5120228008?ref=jobsbyculture.com	https://jobsbyculture.com/companies/anthropic	https://jobsbyculture.com/jobs?company=anthropic			pending	https://jobsbyculture.com/api/og?type=company&slug=anthropic
3702	Senior Staff Software Engineer - Unity Catalog Runtime Enforcement	Databricks	databricks	Zürich, Switzerland	Full-time	1w ago	Engineering	Staff / Principal	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact	4.1	https://databricks.com/company/careers/open-positions/job?gh_jid=8422483002?ref=jobsbyculture.com	https://jobsbyculture.com/companies/databricks	https://jobsbyculture.com/jobs?company=databricks			pending	https://jobsbyculture.com/api/og?type=company&slug=databricks
3703	Recruiting Program Manager, Tech Recruiting	Stripe	stripe	SF, NYC, CHI, SEA	Full-time	1d ago	Product	Lead / Manager	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparency	4	https://stripe.com/jobs/search?gh_jid=7569527?ref=jobsbyculture.com	https://jobsbyculture.com/companies/stripe	https://jobsbyculture.com/jobs?company=stripe			pending	https://jobsbyculture.com/api/og?type=company&slug=stripe
3704	Principal Engineer, Cluster Orchestration	CoreWeave	coreweave	Sunnyvale, CA / Bellevue, WA	Full-time	3w+ ago	Engineering	Staff / Principal	Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats	3.6	https://coreweave.com/careers/job?4589882006&board=coreweave&gh_jid=4589882006&ref=jobsbyculture.com	https://jobsbyculture.com/companies/coreweave	https://jobsbyculture.com/jobs?company=coreweave			expired	https://jobsbyculture.com/api/og?type=company&slug=coreweave
3705	Senior iOS Automation Engineer, Quality Engineering	Airbnb	airbnb	Brazil - Remote	Full-time · Remote	2w ago	Engineering	Senior	Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity	4.1	https://careers.airbnb.com/positions/7453190?gh_jid=7453190&ref=jobsbyculture.com	https://jobsbyculture.com/companies/airbnb	https://jobsbyculture.com/jobs?company=airbnb			expired	https://jobsbyculture.com/api/og?type=company&slug=airbnb
3706	Staff+ Software Engineer, Data Infrastructure	Anthropic	anthropic	San Francisco, CA | Seattle, WA	Full-time	2d ago	Engineering	Staff / Principal	Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy	4.4	https://job-boards.greenhouse.io/anthropic/jobs/5114768008?ref=jobsbyculture.com	https://jobsbyculture.com/companies/anthropic	https://jobsbyculture.com/jobs?company=anthropic			pending	https://jobsbyculture.com/api/og?type=company&slug=anthropic
3707	Senior Staff Software Engineer - Unity Catalog Runtime Enforcement	Databricks	databricks	Amsterdam, Netherlands	Full-time	1w ago	Engineering	Staff / Principal	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact	4.1	https://databricks.com/company/careers/open-positions/job?gh_jid=8422477002?ref=jobsbyculture.com	https://jobsbyculture.com/companies/databricks	https://jobsbyculture.com/jobs?company=databricks			pending	https://jobsbyculture.com/api/og?type=company&slug=databricks
3708	Regulatory Counsel	Stripe	stripe	Remote US and Canada	Full-time	1d ago	Legal	Mid-Level	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparency	4	https://stripe.com/jobs/search?gh_jid=7564745?ref=jobsbyculture.com	https://jobsbyculture.com/companies/stripe	https://jobsbyculture.com/jobs?company=stripe			pending	https://jobsbyculture.com/api/og?type=company&slug=stripe
3709	Principal Engineer - Managed Databases	CoreWeave	coreweave	Livingston, NJ / New York, NY / Sunnyvale, CA / Bellevue, WA	Full-time	3w+ ago	Engineering	Staff / Principal	Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats	3.6	https://coreweave.com/careers/job?4607747006&board=coreweave&gh_jid=4607747006&ref=jobsbyculture.com	https://jobsbyculture.com/companies/coreweave	https://jobsbyculture.com/jobs?company=coreweave			expired	https://jobsbyculture.com/api/og?type=company&slug=coreweave
3710	Senior iOS Engineer, Client Media Foundation	Airbnb	airbnb	Remote, USA	Full-time · Remote	1d ago	Engineering	Senior	Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity	4.1	https://careers.airbnb.com/positions/7558530?gh_jid=7558530&ref=jobsbyculture.com	https://jobsbyculture.com/companies/airbnb	https://jobsbyculture.com/jobs?company=airbnb			expired	https://jobsbyculture.com/api/og?type=company&slug=airbnb
3711	Staff+ Software Engineer, Developer Productivity	Anthropic	anthropic	San Francisco, CA | New York City, NY | Seattle, WA	Full-time	2d ago	Engineering	Staff / Principal	Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy	4.4	https://job-boards.greenhouse.io/anthropic/jobs/5110511008?ref=jobsbyculture.com	https://jobsbyculture.com/companies/anthropic	https://jobsbyculture.com/jobs?company=anthropic			pending	https://jobsbyculture.com/api/og?type=company&slug=anthropic
3712	Senior Staff Threat Hunter & Intelligence Engineer - Databricks	Databricks	databricks	Remote - California; United States	Full-time	1w ago	Engineering	Staff / Principal	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact	4.1	https://databricks.com/company/careers/open-positions/job?gh_jid=8345801002?ref=jobsbyculture.com	https://jobsbyculture.com/companies/databricks	https://jobsbyculture.com/jobs?company=databricks			pending	https://jobsbyculture.com/api/og?type=company&slug=databricks
3713	Regulatory Reporting Program Manager, Stablecoin	Stripe	stripe	SEA, SF	Full-time	1d ago	Product	Lead / Manager	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparency	4	https://stripe.com/jobs/search?gh_jid=7650177?ref=jobsbyculture.com	https://jobsbyculture.com/companies/stripe	https://jobsbyculture.com/jobs?company=stripe			pending	https://jobsbyculture.com/api/og?type=company&slug=stripe
3714	Principal Engineer - Observability	CoreWeave	coreweave	New York, NY / Sunnyvale, CA 	Full-time	3w+ ago	Engineering	Staff / Principal	Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats	3.6	https://coreweave.com/careers/job?4581198006&board=coreweave&gh_jid=4581198006&ref=jobsbyculture.com	https://jobsbyculture.com/companies/coreweave	https://jobsbyculture.com/jobs?company=coreweave			expired	https://jobsbyculture.com/api/og?type=company&slug=coreweave
3715	Senior iOS Engineer, On Trip	Airbnb	airbnb	Remote, USA	Full-time · Remote	1d ago	Engineering	Senior	Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity	4.1	https://careers.airbnb.com/positions/7577001?gh_jid=7577001&ref=jobsbyculture.com	https://jobsbyculture.com/companies/airbnb	https://jobsbyculture.com/jobs?company=airbnb			expired	https://jobsbyculture.com/api/og?type=company&slug=airbnb
3716	Staff Software Engineer, Inference	Anthropic	anthropic	Dublin, IE	Full-time	2d ago	Engineering	Staff / Principal	Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy	4.4	https://job-boards.greenhouse.io/anthropic/jobs/4979237008?ref=jobsbyculture.com	https://jobsbyculture.com/companies/anthropic	https://jobsbyculture.com/jobs?company=anthropic			pending	https://jobsbyculture.com/api/og?type=company&slug=anthropic
3717	Senior Supportability Product Specialist, Supportability and Support Platforms	Databricks	databricks	Mountain View, California; San Francisco, California	Full-time	1w ago	Support	Senior	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact	4.1	https://databricks.com/company/careers/open-positions/job?gh_jid=7995113002?ref=jobsbyculture.com	https://jobsbyculture.com/companies/databricks	https://jobsbyculture.com/jobs?company=databricks			pending	https://jobsbyculture.com/api/og?type=company&slug=databricks
3718	Renewals Specialist	Stripe	stripe	Chicago	Full-time	1d ago	Other	Mid-Level	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparency	4	https://stripe.com/jobs/search?gh_jid=7584735?ref=jobsbyculture.com	https://jobsbyculture.com/companies/stripe	https://jobsbyculture.com/jobs?company=stripe			pending	https://jobsbyculture.com/api/og?type=company&slug=stripe
3719	Principal Engineer, Storage	CoreWeave	coreweave	Bellevue, WA	Full-time	3w+ ago	Engineering	Staff / Principal	Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats	3.6	https://coreweave.com/careers/job?4646276006&board=coreweave&gh_jid=4646276006&ref=jobsbyculture.com	https://jobsbyculture.com/companies/coreweave	https://jobsbyculture.com/jobs?company=coreweave			expired	https://jobsbyculture.com/api/og?type=company&slug=coreweave
3720	Senior Machine Learning Engineer, Community Support Engineering 	Airbnb	airbnb	Remote- USA	Full-time · Remote	1d ago	ML / AI	Senior	Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity	4.1	https://careers.airbnb.com/positions/7560504?gh_jid=7560504&ref=jobsbyculture.com	https://jobsbyculture.com/companies/airbnb	https://jobsbyculture.com/jobs?company=airbnb			expired	https://jobsbyculture.com/api/og?type=company&slug=airbnb
3721	Staff Software Engineer, Inference	Anthropic	anthropic	London, UK	Full-time	2d ago	Engineering	Staff / Principal	Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy	4.4	https://job-boards.greenhouse.io/anthropic/jobs/5097742008?ref=jobsbyculture.com	https://jobsbyculture.com/companies/anthropic	https://jobsbyculture.com/jobs?company=anthropic			pending	https://jobsbyculture.com/api/og?type=company&slug=anthropic
3722	Senior Technical Presales Solutions Architect (DS/ML/GenAI/LLM)	Databricks	databricks	London, United Kingdom	Full-time	1w ago	ML / AI	Senior	Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact	4.1	https://databricks.com/company/careers/open-positions/job?gh_jid=8340837002?ref=jobsbyculture.com	https://jobsbyculture.com/companies/databricks	https://jobsbyculture.com/jobs?company=databricks			pending	https://jobsbyculture.com/api/og?type=company&slug=databricks
