id,title,company,company_slug,location,type,posted,role_category,seniority,culture_values,glassdoor_rating,apply_url,profile_url,jobs_filter_url,post_count,last_posted,status,og_image,job_id,highlight_url
1410,Senior Software Engineer - Domestic Wires,Mercury,mercury,"San Francisco, CA, New York, NY, Portland, OR, or Remote within Canada or United States",Full-time,4d ago,Engineering,Senior,"Direct Product Impact, Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Strong Comp & Equity, Wears Many Hats",4.3,https://job-boards.greenhouse.io/mercury/jobs/5803347004?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mercury,https://jobsbyculture.com/jobs?company=mercury,,,pending,https://jobsbyculture.com/api/og?type=company&slug=mercury,5803347004,https://jobsbyculture.com/companies/mercury?job=5803347004
1411,Engineering Manager ,Suno,suno,Boston,FullTime,3w+ ago,Other,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Wears Many Hats, Learning & Growth",4.2,https://jobs.ashbyhq.com/suno/ad0f0357-c973-4e55-8fa6-2426856e3501?ref=jobsbyculture.com,https://jobsbyculture.com/companies/suno,https://jobsbyculture.com/jobs?company=suno,,,pending,https://jobsbyculture.com/api/og?type=company&slug=suno,ad0f0357-c973-4e55-8fa6-2426856e3501,https://jobsbyculture.com/companies/suno?job=ad0f0357-c973-4e55-8fa6-2426856e3501
1412,"Director, Physical AI",Runway,runway,Remote,Full-time,3w+ ago,Other,Director+,"Engineering-Driven, Direct Product Impact, Remote-Friendly, Learning & Growth, Ship Fast & Iterate",4.5,https://job-boards.greenhouse.io/runwayml/jobs/4653420005?ref=jobsbyculture.com,https://jobsbyculture.com/companies/runway,https://jobsbyculture.com/jobs?company=runway,,,expired,https://jobsbyculture.com/api/og?type=company&slug=runway,4653420005,https://jobsbyculture.com/companies/runway?job=4653420005
1413,Business Development Representative (EMEA),Supabase,supabase,Europe,FullTime,3w+ ago,Other,Mid-Level,"Open Source, Remote-Friendly, Engineering-Driven, Ship Fast & Iterate, Flat Hierarchy, Async Communication",4.8,https://jobs.ashbyhq.com/supabase/3d95b4f8-ac03-41bd-aca7-89b5e34bf532?ref=jobsbyculture.com,https://jobsbyculture.com/companies/supabase,https://jobsbyculture.com/jobs?company=supabase,,,expired,https://jobsbyculture.com/api/og?type=company&slug=supabase,3d95b4f8-ac03-41bd-aca7-89b5e34bf532,https://jobsbyculture.com/companies/supabase?job=3d95b4f8-ac03-41bd-aca7-89b5e34bf532
1414,Databricks Enterprise Lead Security Architect -   Principal IT Software Engineer,Databricks,databricks,"Mountain View, California; San Francisco, California",Full-time,2w ago,Engineering,Staff / Principal,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact",4.1,https://databricks.com/company/careers/open-positions/job?gh_jid=8207910002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/databricks,https://jobsbyculture.com/jobs?company=databricks,,,pending,https://jobsbyculture.com/api/og?type=company&slug=databricks,8207910002,https://jobsbyculture.com/companies/databricks?job=8207910002
1415,"Software Engineer, Frontier Clusters Infrastructure",OpenAI,openai,San Francisco,FullTime,3w+ ago,Engineering,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Ethical AI / Safety, Direct Product Impact, Strong Comp & Equity",4.5,https://jobs.ashbyhq.com/openai/770d5c3f-4e72-4b49-aec4-d444e8ad7a64?ref=jobsbyculture.com,https://jobsbyculture.com/companies/openai,https://jobsbyculture.com/jobs?company=openai,,,pending,https://jobsbyculture.com/api/og?type=company&slug=openai,770d5c3f-4e72-4b49-aec4-d444e8ad7a64,https://jobsbyculture.com/companies/openai?job=770d5c3f-4e72-4b49-aec4-d444e8ad7a64
1416,"Account Executive, Startup Platforms (Existing Business)",Stripe,stripe,"Chicago, New York, San Francisco",Full-time,1d ago,Sales,Mid-Level,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparent",4,https://stripe.com/jobs/search?gh_jid=7339700?ref=jobsbyculture.com,https://jobsbyculture.com/companies/stripe,https://jobsbyculture.com/jobs?company=stripe,,,pending,https://jobsbyculture.com/api/og?type=company&slug=stripe,7339700,https://jobsbyculture.com/companies/stripe?job=7339700
1417,Data Center Transaction Analyst,CoreWeave,coreweave,"Sunnyvale, CA - Bellevue, WA -  Livingston, NJ - New York, NY - Richmond, VA",Full-time,1d ago,Other,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats",3.6,https://coreweave.com/careers/job?4650942006&board=coreweave&gh_jid=4650942006?ref=jobsbyculture.com,https://jobsbyculture.com/companies/coreweave,https://jobsbyculture.com/jobs?company=coreweave,,,pending,https://jobsbyculture.com/api/og?type=company&slug=coreweave,4650942006,https://jobsbyculture.com/companies/coreweave?job=4650942006
1418,"Junior/Senior/Staff Machine Learning Engineer, Community Support Engineering",Airbnb,airbnb,China,Full-time,6d ago,ML / AI,Staff / Principal,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7693033?gh_jid=7693033?ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,pending,https://jobsbyculture.com/api/og?type=company&slug=airbnb,7693033,https://jobsbyculture.com/companies/airbnb?job=7693033
1419,"Commercial Counsel, GTM",Anthropic,anthropic,"San Francisco, CA | New York City, NY",Full-time,5d ago,Legal,Mid-Level,"Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy",4.4,https://job-boards.greenhouse.io/anthropic/jobs/5074052008?ref=jobsbyculture.com,https://jobsbyculture.com/companies/anthropic,https://jobsbyculture.com/jobs?company=anthropic,,,pending,https://jobsbyculture.com/api/og?type=company&slug=anthropic,5074052008,https://jobsbyculture.com/companies/anthropic?job=5074052008
1420,Data Scientist  ,Figma,figma,"San Francisco, CA • New York, NY • United States",Full-time,3w+ ago,Data,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Direct Product Impact, Deep Work / Low Meetings",3.7,https://boards.greenhouse.io/figma/jobs/5552580004?gh_jid=5552580004?ref=jobsbyculture.com,https://jobsbyculture.com/companies/figma,https://jobsbyculture.com/jobs?company=figma,,,pending,https://jobsbyculture.com/api/og?type=company&slug=figma,5552580004,https://jobsbyculture.com/companies/figma?job=5552580004
1421,Anaplan Architect & Sr. Model Builder,HubSpot,hubspot,Remote - USA,Full-time,1mo ago,Other,Senior,"Diverse & Inclusive, Learning & Growth, Work-Life Balance, Transparent, Flexible Hours, Psychological Safety",4.3,https://www.hubspot.com/careers/jobs/7121850?gh_jid=7121850?ref=jobsbyculture.com,https://jobsbyculture.com/companies/hubspot,https://jobsbyculture.com/jobs?company=hubspot,,,pending,https://jobsbyculture.com/api/og?type=company&slug=hubspot,7121850,https://jobsbyculture.com/companies/hubspot?job=7121850
1422,Data Analyst III,Brex,brex,"New York, New York, United States",Full-time,3d ago,Data,Senior,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Learning & Growth, Transparent, Remote-Friendly",4,https://www.brex.com/careers/8463704002?gh_jid=8463704002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/brex,https://jobsbyculture.com/jobs?company=brex,,,pending,https://jobsbyculture.com/api/og?type=company&slug=brex,8463704002,https://jobsbyculture.com/companies/brex?job=8463704002
1423,Finance Fellow - Human Frontier Collective (UK),Scale AI,scale,United Kingdom,Full-time,5d ago,Finance,Staff / Principal,"Engineering-Driven, Direct Product Impact, Learning & Growth, Ship Fast & Iterate",3.5,https://job-boards.greenhouse.io/scaleai/jobs/4613327005?ref=jobsbyculture.com,https://jobsbyculture.com/companies/scale,https://jobsbyculture.com/jobs?company=scale,,,pending,https://jobsbyculture.com/api/og?type=company&slug=scale,4613327005,https://jobsbyculture.com/companies/scale?job=4613327005
1424,"Applied AI, Forward Deployed Machine Learning Engineer - Morocco",Mistral AI,mistral,Casablanca,Full-time,3w+ ago,ML / AI,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Flat Hierarchy, Wears Many Hats, Open Source",4,https://jobs.lever.co/mistral/cb2137e6-d6b1-47d7-8450-6370a61f2b79?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mistral,https://jobsbyculture.com/jobs?company=mistral,,,pending,https://jobsbyculture.com/api/og?type=company&slug=mistral,cb2137e6-d6b1-47d7-8450-6370a61f2b79,https://jobsbyculture.com/companies/mistral?job=cb2137e6-d6b1-47d7-8450-6370a61f2b79
1425,"Account Executive - Commercial, Japan",Notion,notion,"Tokyo, Japan ",FullTime,3w+ ago,Sales,Mid-Level,"Direct Product Impact, Engineering-Driven, Learning & Growth, Transparent, Diverse & Inclusive, Strong Comp & Equity",4.4,https://jobs.ashbyhq.com/notion/74f2a07a-fa6e-4275-a6f1-f4745b2fdfad?ref=jobsbyculture.com,https://jobsbyculture.com/companies/notion,https://jobsbyculture.com/jobs?company=notion,,,pending,https://jobsbyculture.com/api/og?type=company&slug=notion,74f2a07a-fa6e-4275-a6f1-f4745b2fdfad,https://jobsbyculture.com/companies/notion?job=74f2a07a-fa6e-4275-a6f1-f4745b2fdfad
1426,"Forward Deployed Engineer, Agentic Platform",Cohere,cohere,Toronto,FullTime,3w+ ago,Engineering,Mid-Level,"Learning & Growth, Engineering-Driven, Wears Many Hats",2.9,https://jobs.ashbyhq.com/cohere/b0bcef37-1d20-414f-aade-c54942d63df9?ref=jobsbyculture.com,https://jobsbyculture.com/companies/cohere,https://jobsbyculture.com/jobs?company=cohere,,,pending,https://jobsbyculture.com/api/og?type=company&slug=cohere,b0bcef37-1d20-414f-aade-c54942d63df9,https://jobsbyculture.com/companies/cohere?job=b0bcef37-1d20-414f-aade-c54942d63df9
1427,Product Manager | Generalist (All Levels),Ramp,ramp,"New York, NY (HQ)",FullTime,3w+ ago,Product,Lead / Manager,"Ship Fast & Iterate, Direct Product Impact, Engineering-Driven, Transparent, Strong Comp & Equity, Learning & Growth",4.2,https://jobs.ashbyhq.com/ramp/9972df9e-4133-4e2c-9305-49c285b76506?ref=jobsbyculture.com,https://jobsbyculture.com/companies/ramp,https://jobsbyculture.com/jobs?company=ramp,,,pending,https://jobsbyculture.com/api/og?type=company&slug=ramp,9972df9e-4133-4e2c-9305-49c285b76506,https://jobsbyculture.com/companies/ramp?job=9972df9e-4133-4e2c-9305-49c285b76506
1428,Senior Backend Engineer | Mimir OSS | Sweden | Remote,Grafana Labs,grafanalabs,Sweden (Remote),Full-time,5d ago,Engineering,Senior,"Remote-Friendly, Open Source, Engineering-Driven, Transparent, Work-Life Balance, Learning & Growth",4.1,https://job-boards.greenhouse.io/grafanalabs/jobs/5783162004?ref=jobsbyculture.com,https://jobsbyculture.com/companies/grafanalabs,https://jobsbyculture.com/jobs?company=grafanalabs,,,pending,https://jobsbyculture.com/api/og?type=company&slug=grafanalabs,5783162004,https://jobsbyculture.com/companies/grafanalabs?job=5783162004
1429,"Research Engineer, Quantum Computing",Google DeepMind,deepmind,"London, UK",Full-time,3d ago,Engineering,Mid-Level,"Deep Work / Low Meetings, Learning & Growth, Engineering-Driven, Diverse & Inclusive, Ethical AI / Safety, Strong Comp & Equity, Flexible Hours",4.2,https://job-boards.greenhouse.io/deepmind/jobs/7657156?ref=jobsbyculture.com,https://jobsbyculture.com/companies/deepmind,https://jobsbyculture.com/jobs?company=deepmind,,,pending,https://jobsbyculture.com/api/og?type=company&slug=deepmind,7657156,https://jobsbyculture.com/companies/deepmind?job=7657156
1430,Safety Engineer,ElevenLabs,elevenlabs,United Kingdom,FullTime,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Remote-Friendly, Engineering-Driven, Direct Product Impact, Learning & Growth, Ethical AI / Safety",4.2,https://jobs.ashbyhq.com/elevenlabs/3b57cc5c-f019-4a0b-a5ff-e1046e4f1fa1?ref=jobsbyculture.com,https://jobsbyculture.com/companies/elevenlabs,https://jobsbyculture.com/jobs?company=elevenlabs,,,pending,https://jobsbyculture.com/api/og?type=company&slug=elevenlabs,3b57cc5c-f019-4a0b-a5ff-e1046e4f1fa1,https://jobsbyculture.com/companies/elevenlabs?job=3b57cc5c-f019-4a0b-a5ff-e1046e4f1fa1
1431,Account Executive - Named Enterprise - Public Sector,Plaid,plaid,United States,FullTime,3w+ ago,Sales,Mid-Level,"Engineering-Driven, Transparent, Learning & Growth, Direct Product Impact, Psychological Safety, Diverse & Inclusive",4.6,https://jobs.ashbyhq.com/plaid/0969d3c5-5ac6-4bcd-bfd0-5df96cff71d3?ref=jobsbyculture.com,https://jobsbyculture.com/companies/plaid,https://jobsbyculture.com/jobs?company=plaid,,,pending,https://jobsbyculture.com/api/og?type=company&slug=plaid,0969d3c5-5ac6-4bcd-bfd0-5df96cff71d3,https://jobsbyculture.com/companies/plaid?job=0969d3c5-5ac6-4bcd-bfd0-5df96cff71d3
1432,Browser Infrastructure Engineer,Perplexity AI,perplexity,Belgrade,FullTime,3w+ ago,Engineering,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Strong Comp & Equity, Learning & Growth",4.7,https://jobs.ashbyhq.com/perplexity/7bce0fcf-eef6-41aa-9243-896f07a0316e?ref=jobsbyculture.com,https://jobsbyculture.com/companies/perplexity,https://jobsbyculture.com/jobs?company=perplexity,,,pending,https://jobsbyculture.com/api/og?type=company&slug=perplexity,7bce0fcf-eef6-41aa-9243-896f07a0316e,https://jobsbyculture.com/companies/perplexity?job=7bce0fcf-eef6-41aa-9243-896f07a0316e
1433,Senior Customer Support Engineer,Vercel,vercel,"Remote - United Kingdom, Germany",Full-time,1w ago,Engineering,Senior,"Ship Fast & Iterate, Engineering-Driven, Remote-Friendly, Direct Product Impact, Open Source",3.9,https://job-boards.greenhouse.io/vercel/jobs/5818258004?ref=jobsbyculture.com,https://jobsbyculture.com/companies/vercel,https://jobsbyculture.com/jobs?company=vercel,,,pending,https://jobsbyculture.com/api/og?type=company&slug=vercel,5818258004,https://jobsbyculture.com/companies/vercel?job=5818258004
1434,Senior Technical Support Engineer,LangChain,langchain,remote,FullTime,3w+ ago,Engineering,Senior,"Open Source, Engineering-Driven, Ship Fast & Iterate, Remote-Friendly, Wears Many Hats, Direct Product Impact, Flat Hierarchy",4.6,https://jobs.ashbyhq.com/langchain/7c860984-0583-4319-a197-ce6799eb33e1?ref=jobsbyculture.com,https://jobsbyculture.com/companies/langchain,https://jobsbyculture.com/jobs?company=langchain,,,pending,https://jobsbyculture.com/api/og?type=company&slug=langchain,7c860984-0583-4319-a197-ce6799eb33e1,https://jobsbyculture.com/companies/langchain?job=7c860984-0583-4319-a197-ce6799eb33e1
1435,Senior Infrastructure Engineer,Replit,replit,"Foster City, CA (Hybrid) In office M,W,F",FullTime,3w+ ago,Engineering,Senior,"Ship Fast & Iterate, Remote-Friendly, Wears Many Hats, Direct Product Impact, Engineering-Driven, Open Source, Mission-Driven",4,https://jobs.ashbyhq.com/replit/16c85abc-763c-4f36-ab67-64f416343384?ref=jobsbyculture.com,https://jobsbyculture.com/companies/replit,https://jobsbyculture.com/jobs?company=replit,,,pending,https://jobsbyculture.com/api/og?type=company&slug=replit,16c85abc-763c-4f36-ab67-64f416343384,https://jobsbyculture.com/companies/replit?job=16c85abc-763c-4f36-ab67-64f416343384
1436,Senior Marketing Manager - Integrated Campaigns,Apollo.io,apollo,"Remote, United States",Full-time,1d ago,Marketing,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Remote-Friendly, Direct Product Impact, Learning & Growth",4,https://job-boards.greenhouse.io/apolloio/jobs/5823452004?ref=jobsbyculture.com,https://jobsbyculture.com/companies/apollo,https://jobsbyculture.com/jobs?company=apollo,,,pending,https://jobsbyculture.com/api/og?type=company&slug=apollo,5823452004,https://jobsbyculture.com/companies/apollo?job=5823452004
1437,"Enterprise Account Executive, Southwest",Cursor (Anysphere),cursor,Remote,FullTime,3w+ ago,Sales,Mid-Level,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Flat Hierarchy, Wears Many Hats",4,https://jobs.ashbyhq.com/cursor/10584dee-87e0-41c2-b439-c41e7c442b29?ref=jobsbyculture.com,https://jobsbyculture.com/companies/cursor,https://jobsbyculture.com/jobs?company=cursor,,,pending,https://jobsbyculture.com/api/og?type=company&slug=cursor,10584dee-87e0-41c2-b439-c41e7c442b29,https://jobsbyculture.com/companies/cursor?job=10584dee-87e0-41c2-b439-c41e7c442b29
1438,"Staff Engineer, Distributed Storage and HPC & AI Infrastructure",Together AI,together,San Francisco,Full-time,1mo ago,Engineering,Staff / Principal,"Open Source, Engineering-Driven, Learning & Growth, Flat Hierarchy, Wears Many Hats",4.1,https://job-boards.greenhouse.io/togetherai/jobs/4990249007?ref=jobsbyculture.com,https://jobsbyculture.com/companies/together,https://jobsbyculture.com/jobs?company=together,,,pending,https://jobsbyculture.com/api/og?type=company&slug=together,4990249007,https://jobsbyculture.com/companies/together?job=4990249007
1439,"Software Engineer, Infrastructure (2-8 YOE)",Airtable,airtable,"San Francisco, CA; New York, NY; Remote - US (Seattle, WA only)",Full-time,1mo ago,Engineering,Mid-Level,"Direct Product Impact, Engineering-Driven, Learning & Growth, Diverse & Inclusive, Flat Hierarchy, Remote-Friendly",4.1,https://job-boards.greenhouse.io/airtable/jobs/8400373002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/airtable,https://jobsbyculture.com/jobs?company=airtable,,,pending,https://jobsbyculture.com/api/og?type=company&slug=airtable,8400373002,https://jobsbyculture.com/companies/airtable?job=8400373002
1440,Senior Software Engineering Educator - AI Enablement,Mercury,mercury,"San Francisco, CA, New York, NY, Portland, OR, or Remote within Canada or United States",Full-time,4d ago,Engineering,Senior,"Direct Product Impact, Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Strong Comp & Equity, Wears Many Hats",4.3,https://job-boards.greenhouse.io/mercury/jobs/5684047004?ref=jobsbyculture.com,https://jobsbyculture.com/companies/mercury,https://jobsbyculture.com/jobs?company=mercury,,,pending,https://jobsbyculture.com/api/og?type=company&slug=mercury,5684047004,https://jobsbyculture.com/companies/mercury?job=5684047004
1441,Office Manager,Suno,suno,NYC,FullTime,3w+ ago,Operations,Lead / Manager,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Wears Many Hats, Learning & Growth",4.2,https://jobs.ashbyhq.com/suno/767e8888-5f7e-431e-ae26-45b2a6de62f9?ref=jobsbyculture.com,https://jobsbyculture.com/companies/suno,https://jobsbyculture.com/jobs?company=suno,,,pending,https://jobsbyculture.com/api/og?type=company&slug=suno,767e8888-5f7e-431e-ae26-45b2a6de62f9,https://jobsbyculture.com/companies/suno?job=767e8888-5f7e-431e-ae26-45b2a6de62f9
